NU_INSCRICAO,NU_NOTA_MT
2fffc2354ce66a2749250070ce91113dfb3d29eb,448.263247156442
8ae80d6ac3e2828514467c5b6388ea1619ef001c,508.421440912204
f5187e928a06df7f5893dad371d369addd05a751,391.819945985799
e366080005222df476c35a67b0e008005e41916b,426.176464473913
c1fa33596abab41bdd213972ae7f9da1e6c4c279,402.90351668843
4eddf63f1894597b6fccb444d0b3af2fda07408f,534.595292653658
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,443.896605879175
49350b0634798bde6649569eca496786e5d1bce7,574.131091988825
e046ad101fdafcc2bff2938bc966371938895165,465.932220039385
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,531.450090890172
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,631.867483417332
803162024415686a9cdd15cbce5ab265be727de1,429.994175904414
18c31ee038a03d960fff336e75fda48d49c13152,477.17599830548
2f4d0ba8b7960ef522a09e027c2e6b6205497075,436.612545190876
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,499.907626090081
1e6a6af52a2b0f254f198fc26312b8c47261aeba,411.363030048161
188cde61038965b9bc1c874f7d81f3fd7c3815f0,665.557918997508
6a2aa4caed6c6be94439dcd364528079b131287a,471.254708874942
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,499.530268506668
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,504.19024089528
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,417.919664321517
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,447.289273666667
92d49b237a1812dc06948114e9d1ed2ef1b46768,588.433570567945
7a48ae2165b2829894c952ab60838a7af20168e0,488.360148257886
1ad51bbf7c21c610b0ac548d521f32e674fb524f,460.077339117345
835ce6032947fb96ecde73b33b6caf66ae4e556d,510.08962694382
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,491.376117284705
425f9cc3da2ba9f7456741f422840246688bbda8,391.088742870818
b6e88ccc0391dece267c4d9b48c44490903b46b4,454.003507544665
d7629981932ce24db6a7b5b517fb45a596617b38,543.988078649761
310c3f8dd45384575fa7e50214be3bdef8544d34,572.65800432144
53d44c22cf452cc8853c229cf25fa07a2abf1f28,410.899324358009
13eccb901c037133fe76ecbbed58904572ff2775,485.5152055668
abc18711518dabe7e3a5b7baa7de479630772981,542.379195194088
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,469.674465422877
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,433.463017444582
cfacab7dac22d85fa964377ea32b4be78a3b648e,466.425217236638
dafda14a14ae17b06457a9c751ca709641fa2a43,494.501652722465
e254342fabb9a77fb9d3e975a61a3e30928adfda,550.408505060104
2983370b79c09bf78418e4335e0884bb926a5fb0,457.89632579687
0807d301b8c5484c9bace1f909f1e76b8656c91e,521.666257334225
4816f04ccbaa1e4b65de8f216a428e1a35cec252,402.467232827816
00ad5d5600298c70d3a4511ef2e84a483bb22c86,405.654146261909
7b807ff1f62f5e196af28f0b495c359dccba903e,454.806657119685
3827e819a620d8f9a085c22cea412b1865aed0c7,457.650336229438
8f8c6bc5499c24cda37005caa310b7207d7801ed,586.006840731276
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,410.229434028815
da2d48a8443b76c28d3073a76005e912d2e152b4,573.6396928494
3e5fa0fda2258366ec6de455735875bd7a86e30a,423.142955314931
9d8fbcca019a71a67c870dce2de462a019da9c69,535.324177889882
3dfe82e880147acb09c7170075a65b923c53b6d0,485.314107391062
c6b1200a3cda2550da02561106d01d043db73a44,400.040359065769
17a85e2166e19b1993126fbff01206beae738a06,647.347899589154
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,471.375008593252
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,482.740492629256
0ebc697a57f14982a84f3eec580484644f6c000a,505.233379779012
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,422.473829886665
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,433.756871948435
446ced3e5fde8d61781304cb4e9e9fe131628a50,577.211871461135
8e02a8d2104547a599667b38312691bd19b3bb05,479.18056972492
e490a4b077b1d2750db453b48f6ad43a55cbedcb,586.905446130235
e4c9df4005db1531039b317e86eaaeac4b06c4fe,564.249650256124
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,407.225828063164
281fdf12804aeed37efddf06d2f156149fa25757,489.461009369056
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,559.47512430094
87fdb4510def669e4fa6434518d67d253058d250,455.382243135491
e1e7281374350c1d8823d83d22a4f29aafada269,524.290778574685
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,470.39975174767
6769b690480fee480998f11ab1791b1ac6ea398f,546.019514061206
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,603.726195806508
ba2f1709027e9bf363be7f6de512132f7d4af757,493.253658982853
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,425.297404756827
6e91321e228d6d4dd87f9730a6551d72b33931ee,410.278639141274
1e48758bf7f8af48969afa1e56ffee66f92f41d2,466.715113796416
78ce05c90219380972197a06065cfb5a684f8b86,505.299722939437
d1937748cc2c90942de393c34c2255137c803eb2,508.817652124535
c133dc2945c16fb60ae37db0bc7743959f3da3d8,381.287274960704
83fa6da48f33782c6dcc3ff3a64a94022221df13,387.69157194093
d26a47079931199956f0b05bd3dcae4a0273459d,420.345681721252
d302df44c6e15373315852331ebd3b6dbbb4f2cc,602.664267111069
7c75c93b5545fdd9e5beb09c956a693548424643,405.59149510606
85850927c26adce658c878c72674532ff1355a0a,485.785082203402
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,477.487431093771
ffbae0ca9e948254b873fc862b12fe39957058e3,481.653019907088
b96064b65630b4832f20c47ce3b7ed5f9be9a052,465.13777170388
f15ba67882369b617b42295b716c82d8e5af5c70,605.663650913691
4231b98f39f34149443bd70a4ccef54336a925b1,590.98416816456
f35249833d1bebb70b5fa6345904cb0e3f222600,605.50236869745
407d69d21909f9944c6ae17a2a3266993b2a5846,541.625694255574
e4af0fe1eece28c3316bdb5f7859e0555d816adb,561.851597991139
01ece8c37e9e349da24020b3a914426b212bf893,535.133084687614
e2340afbf8f44e672546d21c55a7f16918540ae5,524.667013147014
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,482.35952481843
fa6c1cf41ff915d405e1f65f10f564a117baba9d,533.602541125162
95b67d2b35b0e9d32ffa518017824bb909f823ff,597.921698902288
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,579.835857048202
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,418.379901755131
e764e0c5d6420b20733cd195050ece92813088a8,464.856920854654
5885904584fd96c4b81b1c7dba12d3069f1279e7,468.727926780379
f3d828523fb53b206d38e0d6c383dcb8386fff06,475.729752444747
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,454.574214137633
d93f82953b232e32f09c49980023a6dd5190f82e,409.651344884204
ebb32cf7d8b122a5dabd41723d31d834147b0944,437.26498864158
7ede2e4d7b38337e9819adbcd29f493efaf1422f,458.8663187897
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,434.669076964409
4c655a6be04f11039d8691c84f32a127aa31302b,455.711971834407
9b11807d3cd299ae7c4673b996efde237367869f,464.720304542342
e8f1b07f87537cb6dfa1ad1427023dc333615908,456.135281628675
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,625.294450792929
ef18490c7eb36b305d531c27369096537d08755f,384.858948263056
c69a7ad481dacbef32e5b399675ec26c653c0983,506.089970236584
cf762d282e71afd27f192bfecbea9deecf0e48dd,409.883381914936
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,464.08281039982
f97331e59feafd161d011018f9c74fba1fae199f,542.877065928313
58aa87c8d62f7e274075e201f0321699b63a2449,491.632174280114
c098d4843d7e2c6f092659d6c7e856561e1bf965,444.053517595134
69b82b274c4e45630e076443ad0f92022d55f561,522.705751364315
88c09b0e47df70ac2a800ee9356c07c149e47965,526.588044361412
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,479.514138341342
130552305b1d235736ead954f3a39a31a5e26a85,502.204901354124
38a2d03c567e15017340fc668151031745829f6f,435.406128335474
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,517.791620438256
f34367830fcea24bed44531a21723c743aa23388,412.231618593275
2947711097206170cb5cfcad8b3264e7d46cf84b,565.303305609097
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,398.297997247612
4236bab9aa4fda581822d73b2673e18173259236,577.61554574382
8b74ecf4de459564720217586afd122cdd9a8dc7,376.72136710051
3159104a8cb51f88391d02e5679c7b8164e3cf3c,412.18620085983
ea71616417d91e7c2de90e3cc7e429379b8cf720,519.010817019084
b88b2ecdda851269372c7abd185d062a7e6d2c06,532.839843552478
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,411.958970934394
d945f52c48de4820b70d2ff189e79d3533d6ad19,478.648041737463
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,510.257667653994
52feee56c52b89353482d8ff79596da74721397d,464.630125040113
4e18ab8ae4fd83938f5494798f508d5367cac2d2,451.081668104849
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,429.343018358562
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,429.905074899178
54ff102165b4e93fac3b1f5da7f71819da23748e,433.220082271971
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,414.652931827471
2d5560d6dbef33600be60952b3aca292c59ea7b0,474.657215224702
980beb6549cdfb6c50c021ebac3193ab8a767283,422.379424275708
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,383.007710694899
976c956801b752be72d06bf859a82f6f8d81f125,458.456123561993
18f200b076c037a10fa275ac170a70490f5dfbb2,393.443695723746
cee30066639835f12782e9590849ca897ac1b171,593.214331915231
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,526.904182307156
0181d96df3733bc40c221a488d453f150d34d829,492.31712290357
c9d8c520f64aa59e3b241482268d5071698514b7,478.069560285276
e4429cb4643af3638695f52912a9594f6bb5254a,465.266558340523
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,555.680894300715
23aa1ab1064be4febd0b0e54f239176bac13d4a2,543.460337268935
813c8241c45c9baf7cc1ecae80a0690059c3d99f,551.006271510502
27ab51f4028992f4d54134a73a8bf348d9d8474a,455.077594953878
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,502.867157790473
4b213cf1f92a34b91d49d99d859efe8a2914694d,521.830886776186
63393ce3741aba030985130fbdc82348bc5c964a,487.412368694156
a0844cd384bb27f263b50028a152e1aea6f3041b,482.690635884891
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,416.491419756247
d0acd5258d606e92178448427c5c8b15ab1b4fc8,569.772805346081
97b06064bbe6f8ef5c82aad4c36edd13027bd276,503.611898496831
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,399.228781657968
51e6eb7de613c8b30620286f5c0f462e81001120,406.305873644783
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,466.584683933076
72fb4a27711b359a6195f60a1ecd7e363180e008,491.882757396456
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,429.794412083572
39d2bd056fe559e69df7f1ee9598823180c8f7e6,448.034008182692
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,526.29830952069
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,611.703864430029
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,448.890459922451
4a514b8fa6795dcd5e14ecd1c907d540244f637a,511.263892551295
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,468.229601224476
13377ed3698676358403b48d0eda8c7ee1d6aecc,604.20687236798
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,460.912636095476
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,484.292156692351
ffd73716669770ef69fb5db55c040b4bf9ca8876,503.107459750405
d4348ecffd6bcf2240a87e2894b44b060871b4a8,496.975306585732
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,399.676694247512
20b0239ad3768ac025647a4114172ab3732b56cb,599.235317001387
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,435.690963978861
df2acc0d65eae18026825eea094d5860a7596d0b,621.13416641451
450cca333151ec503717ae505d19a34e1eb101ba,443.408840845066
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,407.719330214327
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,587.782953090771
77b19663f69d3e984be73a22a31d776e7c04c45c,470.632310745568
54da87b25a92c3b2315e1a6120398c2712416a14,426.638985907165
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,458.627619820026
6583c26f055db28ad39587d7222d4bb841e8ea67,480.158314852059
db9fdf021693e9620c80ed9a4d414557fd6d19f5,368.803100796821
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,558.399188063718
a16fec7d39e6888925c45547f002554482b7cdec,381.555251194002
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,433.204704102333
422706a8f501b893c3afcf0568ed96d27e48c23e,486.697064872563
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,487.720558606294
57b58443cda566f5cf3bd4e500b8623eb9709975,533.644656718598
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,430.972792674561
e19c44f83bbd09c6a4225663c603f66d32b8edb6,461.958598475841
8c000f24fa59f6853dd3934d184bed253ad81c40,490.6834244407
92d26d442aa39811a925e409313c2155c70bd207,462.461627534542
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,557.274875617422
e0046f52481512ec10030f695dd3d56c14963819,563.180392326743
4c3d0438add4c03cb81a25c5eee309226aa28053,455.772190639611
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,522.21166297515
0ae9567502f385d06a8367de33e93952a2ab70c0,509.862722516406
69d2ddc8bdf8d604a71a2752b116907482329a27,393.616189964715
a1203344dc3ac6e15e54db1b21423904cdd91800,443.482537315108
c759ad904d22197f1cf3b5ef9e41ee1609513cea,679.932498518368
9c116780cc06704304d288d079076f160a17e16e,491.011075502145
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,427.823965453462
29ff45ccdb3218636888020586ad0937061d5fce,542.402100025391
42e41941b2e875c39adea29e0316d4463b645bc9,556.672744433388
8bd03c9e28441366b398da85e8cc788bf1cae5e6,430.880909981221
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,426.52670028034
c5a416e9d46068859aa2aba316db0653b8bfe95d,421.877840679397
79241e179af88eebfc54cb143d00a31f32dc1543,401.251160069804
08388faaa66a1114f5c9f268f91604a87c53bc1c,400.515384508826
755163a5846bc975b2f56d173b8d007274af14e9,473.607742946193
9dc8176b2b435cdabef75b6bdba80010da32bdac,474.316375881856
db58077a6d9064040df91d4c211f102003d2e1e2,455.705078148693
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,529.413983730305
16397992b0106ec27c19b528b0e054cd177ebc22,555.368826272294
ac31ca75101445def2cf48e297b8928655378167,426.535253551259
8fe81ee79ae22a3b9cd83a833861e0970c565c29,425.687938798236
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,543.582397420057
172c3201202c7da0b9a8233e72fde6d0c6f8d388,455.595935288956
798aa833377b56d48abf3216c1b5a631c3149322,440.168923087508
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,626.223135181451
5bc8c472a9d28a0d0f92c9f46470258394d7e363,448.09411265029
826b79288e1f91a3e15010d40bef197c37340b69,420.074113592538
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,574.94826715146
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,557.862636185558
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,378.722908256451
fcd382593b2bba0637f03548f6a0d7da6835f51a,452.630760527893
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,571.517491039554
a23b332bafcca06eb8cefda864c756f5791de732,536.784460852583
ff298bf688bde9db13791da42e91b7d40a02bd0a,526.664178418404
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,543.430857446756
ddd777e1831b4503bf1ab99610fd57852b52b2c1,467.473633106084
19e929094c9125d910057a57e7f5848a0664b815,459.1179688147
c3b3a42edbd7966a308858e9c60a0f5699280255,540.4145208743
69029c08cd046608078c004179d57137c7bc9789,499.412552029321
06f46db734fb75f5a610d28c37b830c2c0c193c2,504.755963152826
420e2c2feb6b050c91b9badff729fa95cdc9cd73,608.12838356426
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,543.980926354681
296c589f825e518bf2656d32ca54043e9642b5e5,496.22844242802
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,452.511319000827
69bb73b125a392aa8bcdb97ccb824827a83f02a6,537.1798544919
41b5f19354c8262b799b2d6fd433f5f056d64c21,386.290719757487
179e4eb03317a216cce73131c1fe32df6d7affc7,431.910182294776
683d4874912f09abdb539e4d53f4c466a7b22bec,439.173682036648
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,458.438604269618
1e198a957380b99a5522bb8ccd848c77cab55cd4,457.303169346814
65116120167f20ec93fb8a852a2ae24c6ea83e3b,499.532463538295
c6cc92d5343c2833343ca95870de90ab97e954ff,501.92635254518
9b413c2c7b2222d50e112d2ff513eb8becef359c,418.163021458839
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,562.326932665482
c389d7fe6b068ae69d9e18e860116bf3e83729f5,465.286711804788
04b6d3386f2ff30822cea94b2335647b08634f69,437.798585067888
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,436.096697096894
f79f9d53534914cc05e3b69b442befc8747d39e5,530.924606921497
b9dca5370778c64f1743eab56bcff742b312866a,456.106277056803
f5a8f5810316ca0e32f1891b295b2ff52855031e,490.084295416213
467224cc802895d7c56ddade42b895a4f9feb351,479.075315790606
ecc35aaab26f1e81337edcca3215aeee255fb4a8,422.997225869697
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,511.418262898411
5d6b378efe9bee999365f7e7f2baef121d802554,440.577452031679
e559b0224c70c5f6375cab74919eda3157a95fa3,391.581550493921
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,463.507416589793
3450b511f871652abae2d58183296f0e72276a87,404.072997749248
ac622d213a881f9eafabd518aeb3aaa5b45db706,461.262132109299
3e560c1c260b4313ad253f31c77cc6737f3778a1,379.759228879613
cc8c985befebe7bb7783571e9b77943fe08ba612,398.927630923851
828c1553914afa3fa85435ae1acdcf8d125dd969,507.799735688298
301cc8580119bd31cc5049ce7de3950bf7359f53,421.160896479468
e35c8e0bf8466bad9e5a55d141e58928729468fd,411.543568019982
bce711a004527400034e68bfc44f549f24d23904,484.907859278738
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,480.941401705906
bba61862a0d5e374946866314eef256b08869072,431.048589820002
9834c1fe9a6e135008415863a86272af15f872ba,425.364726199624
8f751f14b74f7a5583bfaf744c90299d3b02f60f,464.323971626085
6798578a55f6837578efc13df75af7044f25fc83,578.407921848422
296d043c4cf92f5472007f8d2b26aef6ff465cc8,477.507538361168
a14a44ed88d9356f9c732a2bac09796b2142cc14,591.655388174792
72476117cd53a73c2173cf5ac81e4def90f96ee6,463.62087908491
a448ecf06c50bac45592d241cfcffe8c91778336,591.75497659984
c277a60e771011de2be776c1079af2116f7f7cc7,563.89202873089
6417b48130cec022d06033bd008866e3224b99bf,490.47913482198
d0ae824a3c12796d5707fef22708b1c8d4659176,411.539376532924
0d82cdb31205110637841bfa1bc54356f610b359,444.05643606086
706cc284dab3051ced52adeb62818c7bd0ac42f2,449.711599113494
16bbfb1023120278eea074c72053e5cb81504fe8,432.962410241559
dfd4c2302f9c0925421d2439c964aeac081a9adf,364.085859210245
f294190285c04b1d4c5116eb0f3bfee2d4171110,488.67740514855
555f23ecb19709bbc92ff4f0d2b987306c1416fa,389.994914139599
8d1967edeeea7561710452a89b98f1baffc32a6a,417.594271910546
a04d8a60ddffbec04f7951e77d84f570b689cc32,473.507133379858
859c3c94d0bc245c26422abb7f289331ef084797,594.160691705612
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,581.152993295807
18b4a466301d3ae63a0a2f84734fa1e69774b180,448.157527356257
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,404.737133167723
590de397312d2abf63ccd52fb8f46fa720b4284c,567.511798299541
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,511.303757638558
55d252dc2cd12eeb11859aa80654cbb2caed2c88,459.02999383057
e84cd2e6149416241129c24b20ae6e3cca3bb521,412.581403085719
b7768c154de5b67a043e4b97c2b0f82d06830f71,519.92156287383
77328cba4cf800777d4469e48a0cc95fa1f09d4b,432.973626902814
48567b1c49438b0b24e7e338372e08c6b9f09818,466.301605827123
da93c07fa0a9d683b5d744b341888cc489ebef1d,431.961691955271
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,410.839997153658
9c613b956fdd251bda7a8ac21441f5fe67d7f357,455.607885898814
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,416.635402487029
09c63fa60a00172475617c0c671b9cc60f149dcf,481.409714722317
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,460.397137837819
ec2bd1d568a708cdb28d059820416bdda79557dc,412.314919054634
fc7bb22ee547c81f2de75c284984a67db00f2322,522.666861576929
87e42e3f1e79c11b9bec6826b4f814304531478b,454.586565379397
208b03e228c504e12e4c700aac9495b94b4c7407,614.12882890721
2e2c64e5e2c9a9679560b233d2ad216ace93f660,491.278684738488
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,574.292097922491
493e19b41cfe9968dd0eaba1868bef1b3d84defc,520.399098789082
bf431548e10941ab81b1a34f92f1cfb01950fd62,490.831449454981
a91404916fdccca1894af4edbea7666901f6252c,549.81386372251
940358b0bbccb29c1d2a79529b2172c43da6cf7b,466.372423459541
947c15e258fbe04cbe9e6beffd2c8a16b959d781,463.903708403339
293bebfab8bc0f1981e06f74729451ad261c408f,531.920199877834
21811108f3f9679121c19ea24f253687e2fcdb2d,584.664280169071
e5099c2b9af1492528206c5324fc629b53d39b8e,462.626083576796
db83eecf9ea6d34183bdfbbd3a294239d209998f,431.472937382381
4293ce669b29af8502f54e8c681f35ada3faa9e5,400.941735200912
31ff07e2747bafb95752566b0f5a64b922882904,422.197218393192
fa69a477c4c6483c3bfbbfc691f7be572baca304,579.967060694604
3b8a8d9ba1ade08724431323599b06bb8979f602,483.523057694164
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,429.022407480848
8332264f63ce9bf729b5897f54db6beb4f76178c,395.569161760323
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,611.47615109567
2956c2d286a5003ab466c521de37dd1d9c56b138,476.863255135865
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,422.154863023976
9da399adb6dbe6f539fe289790b7c7a97f77ba68,513.346806845827
a644cb43c16195db2b590b4b3acbe78beb00a757,516.014222625731
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,484.682434926292
e149f4e025f0dd43bc3f4486a8b51812386e8180,412.430210257553
229c208f27d32caa49c60a8961a7a0000fa35d0f,508.671300082389
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,567.659911981922
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,441.227987653748
e5f10e690160331385f35e159ed1bc5c4200e1bf,432.399186899315
4852b5e9f012432260567d41bf04692c73f86f01,438.66756283318
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,431.913637984781
9a9a049c1ede532731ab8dd050f076bcf3ca912f,611.404111537897
f232120e01c15fae99266adceb47be0c3df15e08,411.907375883535
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,496.192538589015
56d3ec2cb296719d257acc058f480a344bfd97bb,521.780126269761
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,494.865129211275
542aa64a6a87d1833d09c967fc672a88643116c1,382.010104486547
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,397.126168185309
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,592.394811065145
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,638.426140225581
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,426.586266992702
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,380.959354364895
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,452.794402933089
d79709571e24ee9bf8afab33d06eee7929ac0286,446.768432286346
1003b7d137a200f66ab4f2d3e05e981d9a023b08,527.848968234028
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,514.442035653849
6d5111a9889453975716b90ae82da4435462af9e,425.297440434042
3f528b6e3b867d4116bae65044d6e271dd65fc8a,457.27348234663
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,446.808866196341
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,443.124593776559
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,560.367477344372
d0b5a4ff0031607990780a1db353ada430aea498,430.012732905272
24cad5cf91558b12b45c1212700db673e5ab9b40,400.068489187565
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,453.207686927846
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,449.526914495491
c6d8390bbb0c91ef180da9e1c67318010bd84083,458.649706114482
a0bf486a224c638a70bebd3cac3b1c1827b9d830,436.177468681361
1e1a31194dded0ff0f168985aba3dce8bde7daf2,458.25754209461
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,464.306089207925
8125c71f5ecbe722eb675219e0450bf75134e9a6,428.700040536276
27666028586f534a805324eaa3c121f37b991ada,530.555904745992
2978e2b3b4792932d9265d7f4db581af88d1a921,530.668097358807
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,433.388724347667
effb9dc8056f1c11243fb0029182555553f03eab,381.108174448617
17b6e43bff847be21256a445590fa7a7ea7c1b88,456.660052156524
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,421.018531286311
a27083eeb56a694649973eb5643a4fbbf14f8498,520.89074089316
6c6b84d373077d1fb5e174ec6f98c84171e1b014,512.865007932606
5b7c07974bbc5152dee67fd938d13fc6af6d3956,509.047892105552
f821fd4401e089f1805edc4133e4ffed07face2b,441.497932349199
586e7064860818014147f486a6a1588301e6a3bf,499.162268068395
4f614ed4b5f35844728026fbb84495c6741703f7,519.696017342577
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,461.051858018742
810121e807426e1e4817a5e70763ac080d7ac2a4,438.747769129458
81fb55ca891b7f81ef4d173c02db0966d33623f2,453.156260505372
d80e565ade74808e6ae79d10f650b873a9d360d6,476.88894840009
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,475.130819161854
558fd1cf1dcb66e73f1e4e2f194187e474479d76,434.693669416672
da45016b0cbcc19ead94a81329e18357a188b694,420.02390836661
91d6ce670cecd35b7f7da283df465ccb09f4fb32,443.418473585889
292ff64a45a5d097187a7d7fc7ae944523a3b66a,429.636233205264
c1020ba850c9730056bfaab2ea5546fca7d69bb6,450.22302179382
4be47d1f5c4fa0c08945883a1245ce93bfb43171,550.002322707024
3188528b46d4a71ea6646dbd6b682c81f1e02d55,416.856742785975
89ee650f4b18600df329689aabcd687e8ea3ca5a,507.162189872946
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,404.136971215285
7ecdbf15492309acef88a0cea8202c5f753f4be8,615.081260306087
bc2cbc1470b13023cae4e0b171970c29eab5f8af,550.445156541916
8650b36bb6108cebc07364fe068238a716575b26,448.56857379252
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,662.117474555279
816ba4bae3ff674339493b188abd6946891190a4,431.971990285448
7f254637ff008fca97bdca8d6341a58aca7b6c6e,521.353672781932
3f26c9b465e29cbf697ec03a0e29115683a5855a,421.896661300042
